Data source,Material_Code,Sequence,Resin Type,Fibre Volume Fraction,Fibre Weight Fraction,Percentage of Fibre in 0-deg Direction,Percentage of Fibre in 45-deg Direction,Percentage of Fibre in 90-deg Direction,Percentage of Fibre in Other Direction,Thickness,Tab Thickness,Width,Maximum Width,Minimum Width,Length,Gauge Length,Load Length,Area,Maximum Stress,Minimum Stress,Maximum Strain,Minimum Strain,R-value,Frequency,Static Maximum Tensile Stress,Static Maximum Compressive Stress,Static Elastic Modulus,Static Compressive Modulus,Static Maximum Tensile Strain,Static Maximum Compressive Strain,Cycles to Failure,log(Cycles to Failure)
Upwind,IXR08,45/-45/0/0/0/45/-45,Epoxy,,,,,,,3.5199999809265137,1.5,20.25,,,136.63999938964844,20.197500228881836,,71.27999877929688,911.896728515625,91.1896743774414,,,0.10000000149011612,3.0,1160.8819580078125,-589.1243896484375,62.2442512512207,62.2442512512207,,,27592.0,4.4407830238342285
Upwind,IXR08,45/-45/0/0/0/45/-45,Epoxy,,,,,,,3.549999952316284,1.0,20.360000610351562,,,133.60000610351562,19.725000381469727,,72.27799987792969,760.9507446289062,76.09507751464844,,,0.10000000149011612,3.0,1160.8819580078125,-589.1243896484375,62.67850112915039,62.67850112915039,,,781751.0,5.893068313598633
Upwind,IXR08,45/-45/0/0/0/45/-45,Epoxy,,,,,,,3.555000066757202,1.0,20.209999084472656,,,133.39999389648438,20.024999618530273,,71.84654998779297,835.1131591796875,83.51131439208984,,,0.10000000149011612,3.0,1160.8819580078125,-589.1243896484375,65.85350036621094,65.85350036621094,,,501733.0,5.700472831726074
Upwind,IXR08,45/-45/0/0/0/45/-45,Epoxy,,,,,,,3.5250000953674316,1.0,20.299999237060547,,,133.6999969482422,19.825000762939453,,71.55750274658203,978.2343139648438,97.82342529296875,,,0.10000000149011612,1.0,1160.8819580078125,-589.1243896484375,63.0099983215332,63.0099983215332,,,23466.0,4.370439052581787
Upwind,IXR08,45/-45/0/0/0/45/-45,Epoxy,,,,,,,3.4549999237060547,1.0,20.280000686645508,,,133.8000030517578,19.774999618530273,,70.06739807128906,856.318359375,85.6318359375,,,0.10000000149011612,3.0,1160.8819580078125,-589.1243896484375,67.23574829101562,67.23574829101562,,,89075.0,4.949755668640137
Upwind,IXR08,45/-45/0/0/0/45/-45,Epoxy,,,,,,,3.434999942779541,1.0,20.299999237060547,,,134.0,19.950000762939453,,69.73049926757812,860.4556274414062,86.04556274414062,,,0.10000000149011612,3.0,1160.8819580078125,-589.1243896484375,64.31099700927734,64.31099700927734,,,115031.0,5.06081485748291
Upwind,IXR08,45/-45/0/0/0/45/-45,Epoxy,,,,,,,3.4549999237060547,1.0,20.280000686645508,,,133.89999389648438,20.049999237060547,,70.06739807128906,999.0380859375,99.90380859375,,,0.10000000149011612,3.0,1160.8819580078125,-589.1243896484375,62.909000396728516,62.909000396728516,,,602.0,2.7795965671539307
Upwind,IXR08,45/-45/0/0/0/45/-45,Epoxy,,,,,,,3.5250000953674316,1.0,20.299999237060547,,,134.10000610351562,19.850000381469727,,71.55750274658203,978.2343139648438,97.82342529296875,,,0.10000000149011612,1.0,1160.8819580078125,-589.1243896484375,64.53275299072266,64.53275299072266,,,5350.0,3.72835373878479
Upwind,IXR08,45/-45/0/0/0/45/-45,Epoxy,,,,,,,3.5350000858306885,1.0,20.270000457763672,,,134.89999389648438,19.649999618530273,,71.65444946289062,837.35205078125,83.7352066040039,,,0.10000000149011612,3.0,1160.8819580078125,-589.1243896484375,64.65249633789062,64.65249633789062,,,173399.0,5.239046573638916
Upwind,IXR08,45/-45/0/0/0/45/-45,Epoxy,,,,,,,3.5250000953674316,1.0,20.309999465942383,,,135.10000610351562,19.725000381469727,,71.5927505493164,977.7526245117188,97.77526092529297,,,0.10000000149011612,1.0,1160.8819580078125,-589.1243896484375,63.42274856567383,63.42274856567383,,,20095.0,4.303088188171387
Upwind,IJD01,,Epoxy,,,,,,,3.055000066757202,,22.579999923706055,,,169.39999389648438,92.5,,68.98190307617188,43.344703674316406,4.334470272064209,,,0.10000000149011612,1.0,,,,,,,1661.0,3.220369577407837
Upwind,IJD01,,Epoxy,,,,,,,2.950000047683716,,22.75,,,169.60000610351562,91.75,,67.11250305175781,45.1480712890625,4.514807224273682,,,0.10000000149011612,1.0,,,,,,,2510.0,3.3996737003326416
Upwind,IJD01,,Epoxy,,,,,,,2.9049999713897705,,22.760000228881836,,,169.3000030517578,92.1500015258789,,66.1177978515625,38.265037536621094,3.8265035152435303,,,0.10000000149011612,2.0,,,,,,,7619.0,3.8818979263305664
Upwind,IJD01,,Epoxy,,,,,,,3.0450000762939453,,23.079999923706055,,,169.5,91.8499984741211,,70.27860260009766,35.99958038330078,3.5999579429626465,,,0.10000000149011612,2.0,,,,,,,7074.0,3.8496651649475098
Upwind,IJD01,,Epoxy,,,,,,,2.944999933242798,,23.020000457763672,,,169.5,91.3499984741211,,67.79389953613281,37.02397918701172,3.7023980617523193,,,0.10000000149011612,2.0,,,,,,,15737.0,4.1969218254089355
Upwind,IJD01,,Epoxy,,,,,,,2.8450000286102295,,22.3799991607666,,,169.1999969482422,92.94999694824219,,63.67110061645508,31.568483352661133,3.156848192214966,,,0.10000000149011612,3.0,,,,,,,24954.0,4.397140026092529
Upwind,IJD01,,Epoxy,,,,,,,3.0350000858306885,,22.920000076293945,,,169.5,91.44999694824219,,69.56220245361328,28.98125648498535,2.898125648498535,,,0.10000000149011612,3.0,,,,,,,26380.0,4.421274662017822
Upwind,IJD01,,Epoxy,,,,,,,2.930000066757202,,22.149999618530273,,,169.5,92.0999984741211,,64.89949798583984,26.50251579284668,2.650251626968384,,,0.10000000149011612,3.0,,,,,,,53135.0,4.725380897521973
Upwind,IJD01,,Epoxy,,,,,,,3.015000104904175,,22.600000381469727,,,169.39999389648438,92.44999694824219,,68.13899993896484,24.94900131225586,2.4949002265930176,,,0.10000000149011612,3.0,,,,,,,1071911.0,6.030158519744873
Upwind,IJD01,,Epoxy,,,,,,,2.9049999713897705,,22.3799991607666,,,169.1999969482422,92.6500015258789,,65.01390075683594,24.610122680664062,2.461012125015259,,,0.10000000149011612,3.0,,,,,,,566015.0,5.752828121185303
Upwind,IJD01,,Epoxy,,,,,,,2.994999885559082,,22.979999542236328,,,169.3000030517578,91.5,,68.82510375976562,24.70029067993164,2.47002911567688,,,0.10000000149011612,3.0,,,,,,,449036.0,5.652281284332275
Upwind,IJD01,,Epoxy,,,,,,,2.880000114440918,,22.6200008392334,,,169.39999389648438,92.94999694824219,,65.14559936523438,23.025346755981445,2.302534580230713,,,0.10000000149011612,5.0,,,,,,,238140.0,5.376832485198975
Upwind,DDR08,90/0/0/90,Epoxy,,,,,,,3.049999952316284,1.0,20.6200008392334,,,128.47999572753906,20.582500457763672,,62.89099884033203,-238.5078887939453,-477.0157775878906,,,2.0,3.0,865.892578125,,37.00975036621094,37.00975036621094,,,142.0,2.1522884368896484
Upwind,DSR08,90/0/0/90,Epoxy,,,,,,,2.984999895095825,1.0,20.399999618530273,,,129.27999877929688,19.875,,60.89400100708008,499.2281799316406,49.92281723022461,,,0.10000000149011612,1.0,893.8256225585938,-555.5188598632812,37.81700134277344,37.81700134277344,,,15886.0,4.201014518737793
Upwind,DSR08,90/0/0/90,Epoxy,,,,,,,2.9749999046325684,1.0,20.350000381469727,,,129.3800048828125,19.017499923706055,,60.5412483215332,502.136962890625,50.21369552612305,,,0.10000000149011612,1.0,893.8256225585938,-555.5188598632812,37.28274917602539,37.28274917602539,,,10094.0,4.004063129425049
Upwind,DSR08,90/0/0/90,Epoxy,,,,,,,2.990000009536743,1.0,20.34000015258789,,,129.77000427246094,19.56999969482422,,60.81660079956055,499.863525390625,49.986351013183594,,,0.10000000149011612,1.0,893.8256225585938,-555.5188598632812,37.455501556396484,37.455501556396484,,,1138.0,3.0561423301696777
Upwind,DSR08,90/0/0/90,Epoxy,,,,,,,2.990000009536743,1.0,20.450000762939453,,,130.60000610351562,19.0674991607666,,61.14550018310547,392.50640869140625,-392.50640869140625,,,-1.0,1.0,893.8256225585938,-555.5188598632812,37.72425079345703,37.72425079345703,,,5606.0,3.7486531734466553
Upwind,DSR08,90/0/0/90,Epoxy,,,,,,,2.9749999046325684,1.0,20.399999618530273,,,130.27000427246094,19.0575008392334,,60.689998626708984,395.4523010253906,-395.4523010253906,,,-1.0,1.0,893.8256225585938,-555.5188598632812,37.820499420166016,37.820499420166016,,,4234.0,3.626750946044922
Upwind,DSR08,90/0/0/90,Epoxy,,,,,,,2.9700000286102295,1.0,20.360000610351562,,,130.13999938964844,18.922500610351562,,60.469200134277344,396.8962707519531,-396.8962707519531,,,-1.0,1.0,893.8256225585938,-555.5188598632812,37.0567512512207,37.0567512512207,,,2389.0,3.37821626663208
Upwind,IAS74,45/-45/-45/45,Epoxy,,,,,,,22.190000534057617,,60.45000076293945,,,300.0,,,1341.385498046875,14.110369682312012,-14.110369682312012,,,-1.0,1.0,,,,,,,66070.0,4.820004463195801
Upwind,IAS74,45/-45/-45/45,Epoxy,,,,,,,22.06999969482422,,60.41999816894531,,,300.0,,,1333.4693603515625,14.27131175994873,-14.27131175994873,,,-1.0,2.0,,,,,,,106293.0,5.0265045166015625
Upwind,IDS74,45/-45/-45/45,Epoxy,,,,,,,23.350000381469727,,60.189998626708984,,,300.0,,,1405.4365234375,12.798267364501953,-12.798267364501953,,,-1.0,2.0,,,,,,,234485.0,5.370115280151367
Upwind,IDS74,45/-45/-45/45,Epoxy,,,,,,,23.424999237060547,,59.939998626708984,,,300.0,,,1404.094482421875,19.154226303100586,-19.154226303100586,,,-1.0,2.0,,,,,,,2861.0,3.4565179347991943
Upwind,IDS74,45/-45/-45/45,Epoxy,,,,,,,23.364999771118164,,60.90999984741211,,,300.0,,,1423.162109375,18.946125030517578,-18.946125030517578,,,-1.0,2.0,,,,,,,2035.0,3.3085644245147705
Upwind,IDS74,45/-45/-45/45,Epoxy,,,,,,,23.3799991607666,,59.88999938964844,,,300.0,,,1400.2281494140625,19.244083404541016,-19.244083404541016,,,-1.0,2.0,,,,,,,2926.0,3.4662742614746094
Upwind,JBS74,45/-45/-45/45,Epoxy,,,,,,,22.9950008392334,,59.2400016784668,,,300.0,,,1362.2237548828125,10.726484298706055,-10.726484298706055,,,-1.0,3.0,,,,,,,173596.0,5.239539623260498
Upwind,JBS74,45/-45/-45/45,Epoxy,,,,,,,23.075000762939453,,59.369998931884766,,,300.0,,,1369.9627685546875,10.628911972045898,-10.628911972045898,,,-1.0,3.0,,,,,,,186682.0,5.271102428436279
Upwind,JBS74,45/-45/-45/45,Epoxy,,,,,,,23.065000534057617,,59.52000045776367,,,300.0,,,1372.828857421875,10.611320495605469,-10.611320495605469,,,-1.0,3.0,,,,,,,116360.0,5.065803527832031
Upwind,JOS74,45/-45/-45/45,Epoxy,,,,,,,23.575000762939453,,59.70000076293945,,,300.0,,,1407.427490234375,8.860732078552246,-8.860732078552246,,,-1.0,4.0,25.08197593688965,,9.001749992370605,9.001749992370605,,,149755.0,5.175381183624268
Upwind,KER09,45/-45/45/-45,Epoxy,,,,,,,2.640000104904175,1.0,20.15999984741211,,,139.5,31.110000610351562,,53.2224006652832,37.578163146972656,-37.578163146972656,,,-1.0,,141.89024353027344,,11.493000030517578,11.493000030517578,,,1316924.0,6.119560718536377
Upwind,KER09,45/-45/45/-45,Epoxy,,,,,,,2.630000114440918,1.0,20.079999923706055,,,139.5,31.075000762939453,,52.81039810180664,75.74266052246094,-75.74266052246094,,,-1.0,2.0,141.89024353027344,,11.344249725341797,11.344249725341797,,,331.0,2.5198280811309814
Upwind,KER09,45/-45/45/-45,Epoxy,,,,,,,2.5799999237060547,1.0,20.229999542236328,,,139.61000061035156,30.96500015258789,,52.19340133666992,105.37731170654297,-105.37731170654297,,,-1.0,2.0,141.89024353027344,,11.189249992370605,11.189249992370605,,,65.0,1.8129132986068726
Upwind,KER09,45/-45/45/-45,Epoxy,,,,,,,2.6549999713897705,1.0,20.1299991607666,,,139.8800048828125,30.987499237060547,,53.44514846801758,46.77692794799805,-46.77692794799805,,,-1.0,4.0,141.89024353027344,,11.174750328063965,11.174750328063965,,,21941.0,4.341256618499756
Upwind,KER09,45/-45/45/-45,Epoxy,,,,,,,2.674999952316284,1.0,20.200000762939453,,,139.8800048828125,30.950000762939453,,54.03499984741211,55.519569396972656,-55.519569396972656,,,-1.0,3.0,141.89024353027344,,11.386500358581543,11.386500358581543,,,2168.0,3.336059331893921
Upwind,KIS79,,Epoxy,,,,,,,,,100.3499984741211,,,1007.0,,,,-1.7914012670516968,-17.914012908935547,,,10.0,1.0,,,,,,,48124.0,4.682361602783203
Upwind,KIS79,,Epoxy,,,,,,,,,100.44999694824219,,,1007.0,,,,-1.3927576541900635,-13.927577018737793,,,10.0,2.0,,,,,,,433935.0,5.637424468994141
Upwind,KIS78,,Epoxy,,,,,,,,,100.44999694824219,,,1013.0,,,,-1.7374517917633057,-17.3745174407959,,,10.0,1.0,,,,,,,14833.0,4.171228885650635
Upwind,KIS78,,Epoxy,,,,,,,,,100.25499725341797,,,1014.0,,,,-1.1494252681732178,-11.494253158569336,,,10.0,2.0,,,,,,,830377.0,5.919275283813477
Upwind,KIS78,,Epoxy,,,,,,,,,100.59500122070312,,,1013.0,,,,-1.7013232707977295,-17.013233184814453,,,10.0,1.0,,,,,,,23265.0,4.366703033447266
Upwind,KIS78,,Epoxy,,,,,,,,,100.49500274658203,,,1012.5,,,,-1.2672381401062012,-12.672381401062012,,,10.0,2.0,,,,,,,327293.0,5.514936923980713
Upwind,KIS78,,Epoxy,,,,,,,,,99.83999633789062,,,1012.0,,,,-1.1094675064086914,-11.094674110412598,,,10.0,2.0,,,,,,,3181356.0,6.502612113952637
Upwind,DCR08,90/0/0/90,Epoxy,,,,,,,2.9600000381469727,1.0,20.270000457763672,,,128.7899932861328,20.02750015258789,,59.99919891357422,400.0053405761719,-400.0053405761719,,,-1.0,1.0,,,38.69850158691406,38.69850158691406,,,192.0,2.2833011150360107
Upwind,DCR08,90/0/0/90,Epoxy,,,,,,,2.9149999618530273,1.0,20.040000915527344,,,128.9600067138672,19.772499084472656,,58.41659927368164,547.7894897460938,54.77894973754883,,,0.10000000149011612,2.0,,,38.518001556396484,38.518001556396484,,,4508.0,3.6539838314056396
Upwind,DCR08,90/0/0/90,Epoxy,,,,,,,2.9100000858306885,1.0,20.0,,,128.9499969482422,19.907499313354492,,58.20000076293945,412.3711242675781,-412.3711242675781,,,-1.0,1.0,,,39.21649932861328,39.21649932861328,,,413.0,2.615950107574463
Upwind,DCR08,90/0/0/90,Epoxy,,,,,,,2.940000057220459,1.0,20.3700008392334,,,129.11000061035156,19.912500381469727,,59.88779830932617,-217.0725860595703,-434.1451721191406,,,2.0,6.0,,,37.87649917602539,37.87649917602539,,,3694.0,3.5674967765808105
Upwind,DCR08,90/0/0/90,Epoxy,,,,,,,2.930000066757202,1.0,20.209999084472656,,,133.0,19.940000534057617,,59.215301513671875,236.42538452148438,-236.42538452148438,,,-1.0,3.0,,,37.583499908447266,37.583499908447266,,,555020.0,5.7443084716796875
Upwind,DCR08,90/0/0/90,Epoxy,,,,,,,2.924999952316284,1.0,19.729999542236328,,,133.10000610351562,19.977500915527344,,57.71025085449219,346.55889892578125,-346.55889892578125,,,-1.0,3.0,,,37.75899887084961,37.75899887084961,,,3285.0,3.5165352821350098
Upwind,DCR08,90/0/0/90,Epoxy,,,,,,,2.9100000858306885,1.0,20.40999984741211,,,133.1699981689453,19.969999313354492,,59.39310073852539,336.73944091796875,-336.73944091796875,,,-1.0,3.0,,,38.33150100708008,38.33150100708008,,,2170.0,3.3364596366882324
Upwind,DCR08,90/0/0/90,Epoxy,,,,,,,2.934999942779541,1.0,20.18000030517578,,,133.0500030517578,19.940000534057617,,59.22829818725586,405.2117004394531,-405.2117004394531,,,-1.0,1.0,,,19.760000228881836,19.760000228881836,,,462.0,2.664641857147217
Upwind,DCR08,90/0/0/90,Epoxy,,,,,,,2.950000047683716,1.0,20.149999618530273,,,132.99000549316406,19.90250015258789,,59.442501068115234,403.75152587890625,-403.75152587890625,,,-1.0,1.0,,,37.698001861572266,37.698001861572266,,,83.0,1.9190781116485596
Upwind,DCR08,90/0/0/90,Epoxy,,,,,,,2.950000047683716,1.0,20.18000030517578,,,132.88999938964844,19.790000915527344,,59.53099822998047,403.15130615234375,-403.15130615234375,,,-1.0,1.0,,,37.666500091552734,37.666500091552734,,,93.0,1.9684829711914062
Upwind,DCR08,90/0/0/90,Epoxy,,,,,,,2.930000066757202,1.0,20.139999389648438,,,132.72999572753906,20.032499313354492,,59.01020050048828,338.9244689941406,33.8924446105957,,,0.10000000149011612,6.0,,,37.169498443603516,37.169498443603516,,,654378.0,5.815828800201416
Upwind,DPR08,90/0/0/90,Epoxy,,,,,,,2.9749999046325684,1.0,20.139999389648438,,,131.8000030517578,19.497499465942383,,59.916500091552734,400.55743408203125,-400.55743408203125,,,-1.0,1.0,,,37.86800003051758,37.86800003051758,,,153.0,2.1846914291381836
Upwind,DPR08,90/0/0/90,Epoxy,,,,,,,2.9800000190734863,1.0,20.1299991607666,,,131.60000610351562,19.565000534057617,,59.98740005493164,400.0840148925781,-400.0840148925781,,,-1.0,1.0,,,38.440250396728516,38.440250396728516,,,1645.0,3.2161660194396973
Upwind,DPR08,90/0/0/90,Epoxy,,,,,,,2.9649999141693115,1.0,20.31999969482422,,,131.6999969482422,19.795000076293945,,60.24879837036133,265.5654602050781,-265.5654602050781,,,-1.0,3.0,,,38.532249450683594,38.532249450683594,,,129842.0,5.113415241241455
Upwind,DPR08,90/0/0/90,Epoxy,,,,,,,2.930000066757202,1.0,20.360000610351562,,,131.6999969482422,19.614999771118164,,59.65480041503906,536.4195556640625,53.64195251464844,,,0.10000000149011612,2.0,,,38.155250549316406,38.155250549316406,,,5311.0,3.7251763343811035
Upwind,DPR08,90/0/0/90,Epoxy,,,,,,,2.9549999237060547,1.0,20.389999389648438,,,131.3000030517578,19.584999084472656,,60.25244903564453,331.93670654296875,33.19367218017578,,,0.10000000149011612,6.0,,,25.586750030517578,25.586750030517578,,,235752.0,5.372455596923828
Upwind,DPR08,90/0/0/90,Epoxy,,,,,,,2.9800000190734863,1.0,20.329999923706055,,,131.39999389648438,19.575000762939453,,60.58340072631836,528.197509765625,52.81974792480469,,,0.10000000149011612,2.0,,,36.50975036621094,36.50975036621094,,,6900.0,3.8388490676879883
Upwind,DQR08,90/0/0/90,Epoxy,,,,,,,2.9549999237060547,1.0,20.399999618530273,,,131.80999755859375,19.732500076293945,,60.28200149536133,398.1287841796875,-398.1287841796875,,,-1.0,1.0,,,38.292999267578125,38.292999267578125,,,237.0,2.3747482299804688
Upwind,DQR08,90/0/0/90,Epoxy,,,,,,,2.950000047683716,1.0,20.329999923706055,,,131.69000244140625,19.9375,,59.9734992980957,400.1767578125,-400.1767578125,,,-1.0,1.0,,,39.31575012207031,39.31575012207031,,,176.0,2.2455127239227295
Upwind,DQR08,90/0/0/90,Epoxy,,,,,,,2.930000066757202,1.0,20.389999389648438,,,131.4600067138672,19.190000534057617,,59.742698669433594,535.6303100585938,53.56303024291992,,,0.10000000149011612,2.0,,,17.481250762939453,17.481250762939453,,,3484.0,3.5420782566070557
Upwind,DQR08,90/0/0/90,Epoxy,,,,,,,2.8949999809265137,1.0,20.489999771118164,,,131.33999633789062,19.427499771118164,,59.31855010986328,337.16265869140625,33.71626663208008,,,0.10000000149011612,6.0,,,38.084251403808594,38.084251403808594,,,891024.0,5.949889183044434
Upwind,DQR08,90/0/0/90,Epoxy,,,,,,,2.9100000858306885,1.0,20.450000762939453,,,131.22999572753906,19.635000228881836,,59.509498596191406,268.8646240234375,-268.8646240234375,,,-1.0,3.0,,,38.78300094604492,38.78300094604492,,,115037.0,5.060837745666504
Upwind,DQR08,90/0/0/90,Epoxy,,,,,,,2.944999933242798,1.0,20.639999389648438,,,132.0,19.657499313354492,,60.7848014831543,526.4473876953125,52.64474105834961,,,0.10000000149011612,2.0,,,37.0572509765625,37.0572509765625,,,10875.0,4.036429405212402
Upwind,DQR08,90/0/0/90,Epoxy,,,,,,,2.950000047683716,1.0,20.6299991607666,,,131.86000061035156,20.0625,,60.85850143432617,328.63116455078125,32.86311721801758,,,0.10000000149011612,6.0,,,36.73125076293945,36.73125076293945,,,985334.0,5.993583679199219
Upwind,DVR08,90/0/0/90,Epoxy,,,,,,,2.9749999046325684,1.0,20.40999984741211,,,131.24000549316406,19.927499771118164,,60.719749450683594,-214.09837341308594,-428.1967468261719,,,2.0,6.0,,,36.86800003051758,36.86800003051758,,,2321.0,3.365675210952759
Upwind,DVR08,90/0/0/90,Epoxy,,,,,,,2.990000009536743,1.0,20.3799991607666,,,131.3800048828125,20.094999313354492,,60.93619918823242,328.2121276855469,32.82121276855469,,,0.10000000149011612,6.0,,,36.91600036621094,36.91600036621094,,,1073158.0,6.03066349029541
Upwind,DVR08,90/0/0/90,Epoxy,,,,,,,2.984999895095825,1.0,20.34000015258789,,,131.32000732421875,20.1875,,60.714900970458984,329.4084167480469,32.94084167480469,,,0.10000000149011612,6.0,,,37.160499572753906,37.160499572753906,,,908888.0,5.958510398864746
Upwind,DWR08,90/0/0/90,Epoxy,,,,,,,2.9800000190734863,1.0,19.979999542236328,,,130.72000122070312,19.360000610351562,,59.540401458740234,-251.92977905273438,-503.85955810546875,,,2.0,3.0,,,36.62300109863281,36.62300109863281,,,136.0,2.1335389614105225
Upwind,DWR08,90/0/0/90,Epoxy,,,,,,,2.9649999141693115,1.0,20.030000686645508,,,130.83999633789062,19.440000534057617,,59.38895034790039,538.82080078125,53.882076263427734,,,0.10000000149011612,2.0,,,37.00849914550781,37.00849914550781,,,7071.0,3.8494808673858643
Upwind,DWR08,90/0/0/90,Epoxy,,,,,,,2.9600000381469727,1.0,20.190000534057617,,,131.07000732421875,19.302499771118164,,59.76240158081055,334.6585693359375,33.465858459472656,,,0.10000000149011612,6.0,,,36.8390007019043,36.8390007019043,,,427068.0,5.630496978759766
Upwind,LAI10,45/-45/0/0/0/45/-45,Epoxy,,,,,,,3.494999885559082,1.0,15.079999923706055,,,250.3000030517578,150.75,,52.7046012878418,758.947021484375,75.89470672607422,,,0.10000000149011612,3.0,,,69.19300079345703,69.19300079345703,,,697832.0,5.843750953674316
Upwind,LAI10,45/-45/0/0/0/45/-45,Epoxy,,,,,,,3.494999885559082,1.0,15.109999656677246,,,250.39999389648438,151.0500030517578,,52.8094482421875,984.6722412109375,98.46722412109375,,,0.10000000149011612,1.0,,,69.31400299072266,69.31400299072266,,,114.0,2.0569047927856445
Upwind,LAI10,45/-45/0/0/0/45/-45,Epoxy,,,,,,,3.4800000190734863,1.0,15.140000343322754,,,250.39999389648438,150.9499969482422,,52.687198638916016,854.097412109375,85.40973663330078,,,0.10000000149011612,3.0,,,66.12300109863281,66.12300109863281,,,4664.0,3.6687586307525635
Upwind,LAI10,45/-45/0/0/0/45/-45,Epoxy,,,,,,,3.4749999046325684,1.0,15.109999656677246,,,250.39999389648438,150.9499969482422,,52.50725173950195,799.8895263671875,79.98895263671875,,,0.10000000149011612,3.0,,,,,,,58734.0,4.768889427185059
Upwind,LAI10,45/-45/0/0/0/45/-45,Epoxy,,,,,,,3.4649999141693115,1.0,15.170000076293945,,,250.0,150.75,,52.564048767089844,732.4397583007812,73.24397277832031,,,0.10000000149011612,8.0,,,68.75399780273438,68.75399780273438,,,280269.0,5.447575092315674
Upwind,MBS74,45/-45/-45/45,Epoxy,,,,,,,22.645000457763672,,59.880001068115234,,,301.0,,,1355.9825439453125,8.206804275512695,-8.206804275512695,,,-1.0,4.0,,,,,,,250318.0,5.398491859436035
Upwind,MBS74,45/-45/-45/45,Epoxy,,,,,,,22.729999542236328,,59.16999816894531,,,301.0,,,1344.93408203125,6.869400978088379,-6.869400978088379,,,-1.0,4.0,,,,,,,721736.0,5.8583784103393555
Upwind,LNR08,90/0/0/90,Epoxy,,,,,,,2.9000000953674316,1.0,20.100000381469727,,,131.58999633789062,20.087499618530273,,58.290000915527344,411.73443603515625,-411.73443603515625,,,-1.0,1.0,968.055419921875,,39.41699981689453,39.41699981689453,,,23024.0,4.362180709838867
Upwind,LNR08,90/0/0/90,Epoxy,,,,,,,2.875,1.0,19.440000534057617,,,131.52999877929688,20.1299991607666,,55.88999938964844,572.55322265625,57.25532150268555,,,0.10000000149011612,2.0,968.055419921875,,39.27199935913086,39.27199935913086,,,7891.0,3.897132158279419
Upwind,LNR08,90/0/0/90,Epoxy,,,,,,,2.815000057220459,1.0,19.399999618530273,,,131.63999938964844,20.364999771118164,,54.611000061035156,256.3586120605469,-256.3586120605469,,,-1.0,3.0,968.055419921875,,39.97200012207031,39.97200012207031,,,1077613.0,6.0324625968933105
Upwind,LNR08,90/0/0/90,Epoxy,,,,,,,2.8399999141693115,1.0,20.030000686645508,,,131.6699981689453,20.424999237060547,,56.88520050048828,351.5852966308594,35.158531188964844,,,0.10000000149011612,6.0,968.055419921875,,39.01449966430664,39.01449966430664,,,670926.0,5.826674461364746
Upwind,LNR08,90/0/0/90,Epoxy,,,,,,,2.9149999618530273,1.0,20.260000228881836,,,131.61000061035156,20.50749969482422,,59.057899475097656,338.6507263183594,33.86507034301758,,,0.10000000149011612,6.0,968.055419921875,,38.32899856567383,38.32899856567383,,,1421057.0,6.15261173248291
Upwind,LNR08,90/0/0/90,Epoxy,,,,,,,2.9549999237060547,1.0,20.209999084472656,,,131.64999389648438,20.434999465942383,,59.720550537109375,401.8717041015625,-401.8717041015625,,,-1.0,1.0,968.055419921875,,37.86349868774414,37.86349868774414,,,27052.0,4.432199478149414
Upwind,LNR08,90/0/0/90,Epoxy,,,,,,,2.9149999618530273,1.0,19.969999313354492,,,130.77000427246094,20.30500030517578,,58.21255111694336,412.2822265625,-412.2822265625,,,-1.0,1.0,968.055419921875,,38.194000244140625,38.194000244140625,,,11157.0,4.047547340393066
Upwind,LNR08,90/0/0/90,Epoxy,,,,,,,2.9200000762939453,1.0,19.639999389648438,,,130.8699951171875,20.385000228881836,,57.34880065917969,244.1201934814453,-244.1201934814453,,,-1.0,3.0,968.055419921875,,38.49399948120117,38.49399948120117,,,899773.0,5.954133033752441
Upwind,LNR08,90/0/0/90,Epoxy,,,,,,,2.884999990463257,1.0,20.260000228881836,,,130.75999450683594,20.34749984741211,,58.45009994506836,410.6066589355469,-410.6066589355469,,,-1.0,1.0,968.055419921875,,39.172000885009766,39.172000885009766,,,18585.0,4.269162654876709
Upwind,LNR08,90/0/0/90,Epoxy,,,,,,,2.8299999237060547,1.0,20.25,,,131.1999969482422,20.407499313354492,,57.307498931884766,348.99444580078125,34.899444580078125,,,0.10000000149011612,6.0,968.055419921875,,39.675498962402344,39.675498962402344,,,2063590.0,6.3146233558654785
Upwind,LNR08,90/0/0/90,Epoxy,,,,,,,2.8350000381469727,1.0,20.239999771118164,,,131.3300018310547,20.420000076293945,,57.380401611328125,557.6817016601562,55.76817321777344,,,0.10000000149011612,2.0,968.055419921875,,38.70000076293945,38.70000076293945,,,6908.0,3.8393523693084717
Upwind,LNR08,90/0/0/90,Epoxy,,,,,,,2.825000047683716,1.0,20.239999771118164,,,131.25999450683594,20.4325008392334,,57.178001403808594,419.7418518066406,-419.7418518066406,,,-1.0,1.0,968.055419921875,,39.0525016784668,39.0525016784668,,,19081.0,4.2806010246276855
Upwind,LNR08,90/0/0/90,Epoxy,,,,,,,2.8550000190734863,1.0,20.290000915527344,,,131.24000549316406,20.422500610351562,,57.92795181274414,414.3077697753906,-414.3077697753906,,,-1.0,1.0,968.055419921875,,39.72174835205078,39.72174835205078,,,22183.0,4.346020221710205
